This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cl, ln(Reynolds#)
18,0,18,500000,0.25,19,0.644061,13.1223633774043
18,0,18,500000,0.25,20,0.6445,13.1223633774043
18,0,18,500000,0.35,-20,-0.646686,13.1223633774043
18,0,18,500000,0.35,-19,-0.641897,13.1223633774043
18,0,18,500000,0.35,-18,-0.644111,13.1223633774043
18,0,18,500000,0.35,-17,-0.656251,13.1223633774043
18,0,18,500000,0.35,-16,-0.680382,13.1223633774043
18,0,18,500000,0.35,-15,-0.716903,13.1223633774043
18,0,18,500000,0.35,-14,-0.762613,13.1223633774043
18,0,18,500000,0.35,-13,-0.809784,13.1223633774043
18,0,18,500000,0.35,-12,-0.843197,13.1223633774043
18,0,18,500000,0.35,-11,-0.84773,13.1223633774043
18,0,18,500000,0.35,-10,-0.821069,13.1223633774043
18,0,18,500000,0.35,-9,-0.771422,13.1223633774043
18,0,18,500000,0.35,-8,-0.706259,13.1223633774043
18,0,18,500000,0.35,-7,-0.630853,13.1223633774043
18,0,18,500000,0.35,-6,-0.548702,13.1223633774043
18,0,18,500000,0.35,-5,-0.462175,13.1223633774043
18,0,18,500000,0.35,-4,-0.372709,13.1223633774043
18,0,18,500000,0.35,-3,-0.281218,13.1223633774043
18,0,18,500000,0.35,-2,-0.187973,13.1223633774043
18,0,18,500000,0.35,-1,-0.093974,13.1223633774043
18,0,18,500000,0.35,0,0.000597,13.1223633774043
18,0,18,500000,0.35,1,0.095177,13.1223633774043
18,0,18,500000,0.35,2,0.189215,13.1223633774043
18,0,18,500000,0.35,3,0.282513,13.1223633774043
18,0,18,500000,0.35,4,0.373867,13.1223633774043
18,0,18,500000,0.35,5,0.463247,13.1223633774043
18,0,18,500000,0.35,6,0.549681,13.1223633774043
18,0,18,500000,0.35,7,0.631711,13.1223633774043
18,0,18,500000,0.35,8,0.70683,13.1223633774043
18,0,18,500000,0.35,9,0.771569,13.1223633774043
18,0,18,500000,0.35,10,0.820614,13.1223633774043
18,0,18,500000,0.35,11,0.846165,13.1223633774043
18,0,18,500000,0.35,12,0.840872,13.1223633774043
18,0,18,500000,0.35,13,0.807503,13.1223633774043
18,0,18,500000,0.35,14,0.760501,13.1223633774043
18,0,18,500000,0.35,15,0.714548,13.1223633774043
18,0,18,500000,0.35,16,0.677869,13.1223633774043
18,0,18,500000,0.35,17,0.653436,13.1223633774043
18,0,18,500000,0.35,18,0.641187,13.1223633774043
18,0,18,500000,0.35,19,0.638789,13.1223633774043
18,0,18,500000,0.35,20,0.64323,13.1223633774043
18,0,18,500000,0.45,-20,-0.644839,13.1223633774043
18,0,18,500000,0.45,-19,-0.634084,13.1223633774043
18,0,18,500000,0.45,-18,-0.627965,13.1223633774043
18,0,18,500000,0.45,-17,-0.628767,13.1223633774043
18,0,18,500000,0.45,-16,-0.6385,13.1223633774043
18,0,18,500000,0.45,-15,-0.658828,13.1223633774043
18,0,18,500000,0.45,-14,-0.690354,13.1223633774043
18,0,18,500000,0.45,-13,-0.730406,13.1223633774043
18,0,18,500000,0.45,-12,-0.771161,13.1223633774043
18,0,18,500000,0.45,-11,-0.798221,13.1223633774043
18,0,18,500000,0.45,-10,-0.796867,13.1223633774043
18,0,18,500000,0.45,-9,-0.764542,13.1223633774043
18,0,18,500000,0.45,-8,-0.70914,13.1223633774043
18,0,18,500000,0.45,-7,-0.638294,13.1223633774043
18,0,18,500000,0.45,-6,-0.557584,13.1223633774043
18,0,18,500000,0.45,-5,-0.47081,13.1223633774043
18,0,18,500000,0.45,-4,-0.380374,13.1223633774043
18,0,18,500000,0.45,-3,-0.287243,13.1223633774043
18,0,18,500000,0.45,-2,-0.191937,13.1223633774043
18,0,18,500000,0.45,-1,-0.095919,13.1223633774043
18,0,18,500000,0.45,0,0.000626,13.1223633774043
18,0,18,500000,0.45,1,0.097195,13.1223633774043
18,0,18,500000,0.45,2,0.193296,13.1223633774043
18,0,18,500000,0.45,3,0.288528,13.1223633774043
18,0,18,500000,0.45,4,0.381595,13.1223633774043
18,0,18,500000,0.45,5,0.471874,13.1223633774043
18,0,18,500000,0.45,6,0.558526,13.1223633774043
18,0,18,500000,0.45,7,0.638961,13.1223633774043
18,0,18,500000,0.45,8,0.709403,13.1223633774043
18,0,18,500000,0.45,9,0.76424,13.1223633774043
18,0,18,500000,0.45,10,0.795591,13.1223633774043
18,0,18,500000,0.45,11,0.796135,13.1223633774043
18,0,18,500000,0.45,12,0.769164,13.1223633774043
18,0,18,500000,0.45,13,0.728652,13.1223633774043
18,0,18,500000,0.45,14,0.688528,13.1223633774043
18,0,18,500000,0.45,15,0.65664,13.1223633774043
18,0,18,500000,0.45,16,0.636091,13.1223633774043
18,0,18,500000,0.45,17,0.626197,13.1223633774043
18,0,18,500000,0.45,18,0.625208,13.1223633774043
18,0,18,500000,0.45,19,0.631192,13.1223633774043
18,0,18,500000,0.45,20,0.641733,13.1223633774043
18,0,18,500000,0.55,-20,-0.648001,13.1223633774043
18,0,18,500000,0.55,-19,-0.629515,13.1223633774043
18,0,18,500000,0.55,-18,-0.612623,13.1223633774043
18,0,18,500000,0.55,-17,-0.599388,13.1223633774043
18,0,18,500000,0.55,-16,-0.590617,13.1223633774043
18,0,18,500000,0.55,-15,-0.587619,13.1223633774043
18,0,18,500000,0.55,-14,-0.591592,13.1223633774043
18,0,18,500000,0.55,-13,-0.603678,13.1223633774043
18,0,18,500000,0.55,-12,-0.624054,13.1223633774043
18,0,18,500000,0.55,-11,-0.650597,13.1223633774043
18,0,18,500000,0.55,-10,-0.682862,13.1223633774043
18,0,18,500000,0.55,-9,-0.706983,13.1223633774043
18,0,18,500000,0.55,-8,-0.69562,13.1223633774043
18,0,18,500000,0.55,-7,-0.644255,13.1223633774043
18,0,18,500000,0.55,-6,-0.569206,13.1223633774043
18,0,18,500000,0.55,-5,-0.483088,13.1223633774043
18,0,18,500000,0.55,-4,-0.391228,13.1223633774043
18,0,18,500000,0.55,-3,-0.295701,13.1223633774043
18,0,18,500000,0.55,-2,-0.197857,13.1223633774043
18,0,18,500000,0.55,-1,-0.098696,13.1223633774043
18,0,18,500000,0.55,0,0.000675,13.1223633774043
18,0,18,500000,0.55,1,0.100093,13.1223633774043
18,0,18,500000,0.55,2,0.199251,13.1223633774043
18,0,18,500000,0.55,3,0.297026,13.1223633774043
18,0,18,500000,0.55,4,0.392536,13.1223633774043
18,0,18,500000,0.55,5,0.484158,13.1223633774043
18,0,18,500000,0.55,6,0.569994,13.1223633774043
18,0,18,500000,0.55,7,0.644576,13.1223633774043
18,0,18,500000,0.55,8,0.695273,13.1223633774043
18,0,18,500000,0.55,9,0.706072,13.1223633774043
18,0,18,500000,0.55,10,0.682752,13.1223633774043
18,0,18,500000,0.55,11,0.648923,13.1223633774043
18,0,18,500000,0.55,12,0.62297,13.1223633774043
18,0,18,500000,0.55,13,0.602383,13.1223633774043
18,0,18,500000,0.55,14,0.59023,13.1223633774043
18,0,18,500000,0.55,15,0.58595,13.1223633774043
18,0,18,500000,0.55,16,0.588381,13.1223633774043
18,0,18,500000,0.55,17,0.596854,13.1223633774043
18,0,18,500000,0.55,18,0.610028,13.1223633774043
18,0,18,500000,0.55,19,0.626543,13.1223633774043
18,0,18,500000,0.55,20,0.644852,13.1223633774043
18,0,18,500000,0.65,-20,-0.667408,13.1223633774043
18,0,18,500000,0.65,-19,-0.639669,13.1223633774043
18,0,18,500000,0.65,-18,-0.611678,13.1223633774043
18,0,18,500000,0.65,-17,-0.58369,13.1223633774043
18,0,18,500000,0.65,-16,-0.556055,13.1223633774043
18,0,18,500000,0.65,-15,-0.529052,13.1223633774043
18,0,18,500000,0.65,-14,-0.502706,13.1223633774043
18,0,18,500000,0.65,-13,-0.477589,13.1223633774043
18,0,18,500000,0.65,-12,-0.455526,13.1223633774043
18,0,18,500000,0.65,-11,-0.436619,13.1223633774043
18,0,18,500000,0.65,-10,-0.419518,13.1223633774043
18,0,18,500000,0.65,-9,-0.408602,13.1223633774043
18,0,18,500000,0.65,-8,-0.404371,13.1223633774043
18,0,18,500000,0.65,-7,-0.408701,13.1223633774043
18,0,18,500000,0.65,-6,-0.419769,13.1223633774043
18,0,18,500000,0.65,-5,-0.420368,13.1223633774043
18,0,18,500000,0.65,-4,-0.386328,13.1223633774043
18,0,18,500000,0.65,-3,-0.30759,13.1223633774043
18,0,18,500000,0.65,-2,-0.206643,13.1223633774043
18,0,18,500000,0.65,-1,-0.10312,13.1223633774043
18,0,18,500000,0.65,0,0.000781,13.1223633774043
18,0,18,500000,0.65,1,0.104661,13.1223633774043
18,0,18,500000,0.65,2,0.2082,13.1223633774043
18,0,18,500000,0.65,3,0.309057,13.1223633774043
18,0,18,500000,0.65,4,0.387423,13.1223633774043
18,0,18,500000,0.65,5,0.420923,13.1223633774043
18,0,18,500000,0.65,6,0.419626,13.1223633774043
18,0,18,500000,0.65,7,0.407414,13.1223633774043
18,0,18,500000,0.65,8,0.403618,13.1223633774043
18,0,18,500000,0.65,9,0.40726,13.1223633774043
18,0,18,500000,0.65,10,0.418687,13.1223633774043
18,0,18,500000,0.65,11,0.434897,13.1223633774043
18,0,18,500000,0.65,12,0.454446,13.1223633774043
18,0,18,500000,0.65,13,0.475957,13.1223633774043
18,0,18,500000,0.65,14,0.500627,13.1223633774043
18,0,18,500000,0.65,15,0.526751,13.1223633774043
18,0,18,500000,0.65,16,0.553667,13.1223633774043
18,0,18,500000,0.65,17,0.581112,13.1223633774043
18,0,18,500000,0.65,18,0.608858,13.1223633774043
18,0,18,500000,0.65,19,0.636651,13.1223633774043
18,0,18,500000,0.65,20,0.6642,13.1223633774043
18,0,18,500000,0.7,-20,-0.693719,13.1223633774043
18,0,18,500000,0.7,-19,-0.661326,13.1223633774043
18,0,18,500000,0.7,-18,-0.627827,13.1223633774043
18,0,18,500000,0.7,-17,-0.593348,13.1223633774043
18,0,18,500000,0.7,-16,-0.558078,13.1223633774043
18,0,18,500000,0.7,-15,-0.522283,13.1223633774043
18,0,18,500000,0.7,-14,-0.486071,13.1223633774043
18,0,18,500000,0.7,-13,-0.449772,13.1223633774043
18,0,18,500000,0.7,-12,-0.413643,13.1223633774043
18,0,18,500000,0.7,-11,-0.378274,13.1223633774043
18,0,18,500000,0.7,-10,-0.346695,13.1223633774043
18,0,18,500000,0.7,-9,-0.314298,13.1223633774043
18,0,18,500000,0.7,-8,-0.283725,13.1223633774043
18,0,18,500000,0.7,-7,-0.261232,13.1223633774043
18,0,18,500000,0.7,-6,-0.24519,13.1223633774043
18,0,18,500000,0.7,-5,-0.237275,13.1223633774043
18,0,18,500000,0.7,-4,-0.23529,13.1223633774043
18,0,18,500000,0.7,-3,-0.225082,13.1223633774043
18,0,18,500000,0.7,-2,-0.185005,13.1223633774043
18,0,18,500000,0.7,-1,-0.104535,13.1223633774043
18,0,18,500000,0.7,0,0.000877,13.1223633774043
18,0,18,500000,0.7,1,0.106165,13.1223633774043
18,0,18,500000,0.7,2,0.186435,13.1223633774043
18,0,18,500000,0.7,3,0.226094,13.1223633774043
18,0,18,500000,0.7,4,0.235819,13.1223633774043
18,0,18,500000,0.7,5,0.237288,13.1223633774043
18,0,18,500000,0.7,6,0.244579,13.1223633774043
18,0,18,500000,0.7,7,0.260065,13.1223633774043
18,0,18,500000,0.7,8,0.283767,13.1223633774043
18,0,18,500000,0.7,9,0.311409,13.1223633774043
18,0,18,500000,0.7,10,0.345015,13.1223633774043
18,0,18,500000,0.7,11,0.376851,13.1223633774043
18,0,18,500000,0.7,12,0.411935,13.1223633774043
18,0,18,500000,0.7,13,0.447764,13.1223633774043
18,0,18,500000,0.7,14,0.483918,13.1223633774043
18,0,18,500000,0.7,15,0.519844,13.1223633774043
18,0,18,500000,0.7,16,0.555468,13.1223633774043
18,0,18,500000,0.7,17,0.590506,13.1223633774043
18,0,18,500000,0.7,18,0.624745,13.1223633774043
18,0,18,500000,0.7,19,0.658046,13.1223633774043
18,0,18,500000,0.7,20,0.690247,13.1223633774043
18,0,18,500000,0.75,-20,-0.744415,13.1223633774043
18,0,18,500000,0.75,-19,-0.706363,13.1223633774043
18,0,18,500000,0.75,-18,-0.66704,13.1223633774043
18,0,18,500000,0.75,-17,-0.624998,13.1223633774043
18,0,18,500000,0.75,-16,-0.58082,13.1223633774043
18,0,18,500000,0.75,-15,-0.534746,13.1223633774043
18,0,18,500000,0.75,-14,-0.486907,13.1223633774043
18,0,18,500000,0.75,-13,-0.437726,13.1223633774043
18,0,18,500000,0.75,-12,-0.387473,13.1223633774043
18,0,18,500000,0.75,-11,-0.336585,13.1223633774043
18,0,18,500000,0.75,-10,-0.285505,13.1223633774043
18,0,18,500000,0.75,-9,-0.234927,13.1223633774043
18,0,18,500000,0.75,-8,-0.185573,13.1223633774043
18,0,18,500000,0.75,-7,-0.138534,13.1223633774043
18,0,18,500000,0.75,-6,-0.095632,13.1223633774043
18,0,18,500000,0.75,-5,-0.057659,13.1223633774043
18,0,18,500000,0.75,-4,-0.026556,13.1223633774043
18,0,18,500000,0.75,-3,-0.003718,13.1223633774043
18,0,18,500000,0.75,-2,0.003816,13.1223633774043
18,0,18,500000,0.75,-1,0.004258,13.1223633774043
18,0,18,500000,0.75,0,0.000938,13.1223633774043
18,0,18,500000,0.75,1,-0.002795,13.1223633774043
18,0,18,500000,0.75,2,-0.002568,13.1223633774043
18,0,18,500000,0.75,3,0.005391,13.1223633774043
18,0,18,500000,0.75,4,0.026716,13.1223633774043
18,0,18,500000,0.75,5,0.055867,13.1223633774043
18,0,18,500000,0.75,6,0.09496,13.1223633774043
18,0,18,500000,0.75,7,0.137283,13.1223633774043
18,0,18,500000,0.75,8,0.184184,13.1223633774043
18,0,18,500000,0.75,9,0.233373,13.1223633774043
18,0,18,500000,0.75,10,0.283926,13.1223633774043
18,0,18,500000,0.75,11,0.334846,13.1223633774043
18,0,18,500000,0.75,12,0.385536,13.1223633774043
18,0,18,500000,0.75,13,0.435549,13.1223633774043
18,0,18,500000,0.75,14,0.484436,13.1223633774043
18,0,18,500000,0.75,15,0.531888,13.1223633774043
18,0,18,500000,0.75,16,0.577698,13.1223633774043
18,0,18,500000,0.75,17,0.621535,13.1223633774043
18,0,18,500000,0.75,18,0.663281,13.1223633774043
18,0,18,500000,0.75,19,0.702748,13.1223633774043
18,0,18,500000,0.75,20,0.739646,13.1223633774043
18,0,18,500000,0.8,-20,-0.842091,13.1223633774043
18,0,18,500000,0.8,-19,-0.801351,13.1223633774043
18,0,18,500000,0.8,-18,-0.756982,13.1223633774043
18,0,18,500000,0.8,-17,-0.708623,13.1223633774043
18,0,18,500000,0.8,-16,-0.655783,13.1223633774043
18,0,18,500000,0.8,-15,-0.597938,13.1223633774043
18,0,18,500000,0.8,-14,-0.534281,13.1223633774043
18,0,18,500000,0.8,-13,-0.463866,13.1223633774043
18,0,18,500000,0.8,-12,-0.38498,13.1223633774043
18,0,18,500000,0.8,-11,-0.293164,13.1223633774043
18,0,18,500000,0.8,-10,-0.189127,13.1223633774043
18,0,18,500000,0.8,-9,-0.094674,13.1223633774043
18,0,18,500000,0.8,-8,-0.015566,13.1223633774043
18,0,18,500000,0.8,-7,0.045368,13.1223633774043
18,0,18,500000,0.8,-6,0.088368,13.1223633774043
18,0,18,500000,0.8,-5,0.111813,13.1223633774043
18,0,18,500000,0.8,-4,0.115665,13.1223633774043
18,0,18,500000,0.8,-3,0.102018,13.1223633774043
18,0,18,500000,0.8,-2,0.075557,13.1223633774043
18,0,18,500000,0.8,-1,0.040571,13.1223633774043
18,0,18,500000,0.8,0,0.001421,13.1223633774043
18,0,18,500000,0.8,1,-0.037895,13.1223633774043
18,0,18,500000,0.8,2,-0.07405,13.1223633774043
18,0,18,500000,0.8,3,-0.102044,13.1223633774043
18,0,18,500000,0.8,4,-0.115934,13.1223633774043
18,0,18,500000,0.8,5,-0.111784,13.1223633774043
18,0,18,500000,0.8,6,-0.088988,13.1223633774043
18,0,18,500000,0.8,7,-0.046841,13.1223633774043
18,0,18,500000,0.8,8,0.013659,13.1223633774043
18,0,18,500000,0.8,9,0.092388,13.1223633774043
18,0,18,500000,0.8,10,0.186408,13.1223633774043
18,0,18,500000,0.8,11,0.290054,13.1223633774043
18,0,18,500000,0.8,12,0.381591,13.1223633774043
18,0,18,500000,0.8,13,0.460314,13.1223633774043
18,0,18,500000,0.8,14,0.530508,13.1223633774043
18,0,18,500000,0.8,15,0.593941,13.1223633774043
18,0,18,500000,0.8,16,0.651513,13.1223633774043
18,0,18,500000,0.8,17,0.704096,13.1223633774043
18,0,18,500000,0.8,18,0.752195,13.1223633774043
18,0,18,500000,0.8,19,0.796175,13.1223633774043
18,0,18,500000,0.8,20,0.836688,13.1223633774043
18,0,18,500000,0.85,-20,-1.073751,13.1223633774043
18,0,18,500000,0.85,-19,-1.03434,13.1223633774043
18,0,18,500000,0.85,-18,-0.989073,13.1223633774043
18,0,18,500000,0.85,-17,-0.937093,13.1223633774043
18,0,18,500000,0.85,-16,-0.877498,13.1223633774043
18,0,18,500000,0.85,-15,-0.810359,13.1223633774043
18,0,18,500000,0.85,-14,-0.734925,13.1223633774043
18,0,18,500000,0.85,-13,-0.651589,13.1223633774043
18,0,18,500000,0.85,-12,-0.563225,13.1223633774043
18,0,18,500000,0.85,-11,-0.473182,13.1223633774043
18,0,18,500000,0.85,-10,-0.385094,13.1223633774043
18,0,18,500000,0.85,-9,-0.300321,13.1223633774043
18,0,18,500000,0.85,-8,-0.220053,13.1223633774043
18,0,18,500000,0.85,-7,-0.145798,13.1223633774043
18,0,18,500000,0.85,-6,-0.080101,13.1223633774043
18,0,18,500000,0.85,-5,-0.027714,13.1223633774043
18,0,18,500000,0.85,-4,0.006938,13.1223633774043
18,0,18,500000,0.85,-3,0.023306,13.1223633774043
18,0,18,500000,0.85,-2,0.025251,13.1223633774043
18,0,18,500000,0.85,-1,0.014114,13.1223633774043
18,0,18,500000,0.85,0,-0.002881,13.1223633774043
18,0,18,500000,0.85,1,-0.019037,13.1223633774043
18,0,18,500000,0.85,2,-0.026965,13.1223633774043
18,0,18,500000,0.85,3,-0.024205,13.1223633774043
18,0,18,500000,0.85,4,-0.007942,13.1223633774043
18,0,18,500000,0.85,5,0.026136,13.1223633774043
18,0,18,500000,0.85,6,0.077901,13.1223633774043
18,0,18,500000,0.85,7,0.142961,13.1223633774043
18,0,18,500000,0.85,8,0.216851,13.1223633774043
18,0,18,500000,0.85,9,0.296865,13.1223633774043
18,0,18,500000,0.85,10,0.38097,13.1223633774043
18,0,18,500000,0.85,11,0.468115,13.1223633774043
18,0,18,500000,0.85,12,0.557152,13.1223633774043
18,0,18,500000,0.85,13,0.644887,13.1223633774043
18,0,18,500000,0.85,14,0.726988,13.1223633774043
18,0,18,500000,0.85,15,0.800831,13.1223633774043
18,0,18,500000,0.85,16,0.866843,13.1223633774043
18,0,18,500000,0.85,17,0.925428,13.1223633774043
18,0,18,500000,0.85,18,0.976475,13.1223633774043
18,0,18,500000,0.85,19,1.021216,13.1223633774043
18,0,18,500000,0.85,20,1.060047,13.1223633774043
18,0,18,500000,0.9,-20,-1.486922,13.1223633774043
18,0,18,500000,0.9,-19,-1.437284,13.1223633774043
18,0,18,500000,0.9,-18,-1.382908,13.1223633774043
18,0,18,500000,0.9,-17,-1.244648,13.1223633774043
18,0,18,500000,0.9,-16,-1.259743,13.1223633774043
18,0,18,500000,0.9,-15,-1.190734,13.1223633774043
18,0,18,500000,0.9,-14,-1.117289,13.1223633774043
18,0,18,500000,0.9,-13,-1.041049,13.1223633774043
18,0,18,500000,0.9,-12,-0.962971,13.1223633774043
18,0,18,500000,0.9,-11,-0.88403,13.1223633774043
18,0,18,500000,0.9,-10,-0.804779,13.1223633774043
18,0,18,500000,0.9,-9,-0.725118,13.1223633774043
18,0,18,500000,0.9,-8,-0.645072,13.1223633774043
18,0,18,500000,0.9,-7,-0.564603,13.1223633774043
18,0,18,500000,0.9,-6,-0.483739,13.1223633774043
18,0,18,500000,0.9,-5,-0.402638,13.1223633774043
18,0,18,500000,0.9,-4,-0.32151,13.1223633774043
18,0,18,500000,0.9,-3,-0.240554,13.1223633774043
18,0,18,500000,0.9,-2,-0.159977,13.1223633774043
18,0,18,500000,0.9,-1,-0.079844,13.1223633774043
18,0,18,500000,0.9,0,4.6e-05,13.1223633774043
18,0,18,500000,0.9,1,0.079927,13.1223633774043
18,0,18,500000,0.9,2,0.160052,13.1223633774043
18,0,18,500000,0.9,3,0.240583,13.1223633774043
18,0,18,500000,0.9,4,0.321471,13.1223633774043
18,0,18,500000,0.9,5,0.402528,13.1223633774043
18,0,18,500000,0.9,6,0.48357,13.1223633774043
18,0,18,500000,0.9,7,0.564412,13.1223633774043
18,0,18,500000,0.9,8,0.644837,13.1223633774043
18,0,18,500000,0.9,9,0.724791,13.1223633774043
18,0,18,500000,0.9,10,0.804316,13.1223633774043
18,0,18,500000,0.9,11,0.8834,13.1223633774043
18,0,18,500000,0.9,12,0.96192,13.1223633774043
18,0,18,500000,0.9,13,1.03982,13.1223633774043
18,0,18,500000,0.9,14,1.116358,13.1223633774043
18,0,18,500000,0.9,15,1.189589,13.1223633774043
18,0,18,500000,0.9,16,1.258063,13.1223633774043
18,0,18,500000,0.9,17,1.321702,13.1223633774043
18,0,18,500000,0.9,18,1.380866,13.1223633774043
18,0,18,500000,0.9,19,1.435277,13.1223633774043
18,0,18,500000,0.9,20,1.48496,13.1223633774043
18,0,18,1000000,0.25,-20,-0.635917,13.8155105579643
18,0,18,1000000,0.25,-19,-0.63103,13.8155105579643
18,0,18,1000000,0.25,-18,-0.633544,13.8155105579643
18,0,18,1000000,0.25,-17,-0.646737,13.8155105579643
18,0,18,1000000,0.25,-16,-0.673805,13.8155105579643
18,0,18,1000000,0.25,-15,-0.716394,13.8155105579643
18,0,18,1000000,0.25,-14,-0.769559,13.8155105579643
18,0,18,1000000,0.25,-13,-0.819749,13.8155105579643
18,0,18,1000000,0.25,-12,-0.847606,13.8155105579643
18,0,18,1000000,0.25,-11,-0.842175,13.8155105579643
18,0,18,1000000,0.25,-10,-0.808476,13.8155105579643
18,0,18,1000000,0.25,-9,-0.755414,13.8155105579643
18,0,18,1000000,0.25,-8,-0.689409,13.8155105579643
18,0,18,1000000,0.25,-7,-0.614721,13.8155105579643
18,0,18,1000000,0.25,-6,-0.534191,13.8155105579643
18,0,18,1000000,0.25,-5,-0.449641,13.8155105579643
18,0,18,1000000,0.25,-4,-0.362231,13.8155105579643
18,0,18,1000000,0.25,-3,-0.273105,13.8155105579643
18,0,18,1000000,0.25,-2,-0.182847,13.8155105579643
18,0,18,1000000,0.25,-1,-0.091385,13.8155105579643
18,0,18,1000000,0.25,0,0.000512,13.8155105579643
18,0,18,1000000,0.25,1,0.092445,13.8155105579643
18,0,18,1000000,0.25,2,0.183959,13.8155105579643
18,0,18,1000000,0.25,3,0.274219,13.8155105579643
18,0,18,1000000,0.25,4,0.363362,13.8155105579643
18,0,18,1000000,0.25,5,0.450696,13.8155105579643
18,0,18,1000000,0.25,6,0.535155,13.8155105579643
18,0,18,1000000,0.25,7,0.615597,13.8155105579643
18,0,18,1000000,0.25,8,0.690066,13.8155105579643
18,0,18,1000000,0.25,9,0.755765,13.8155105579643
18,0,18,1000000,0.25,10,0.808278,13.8155105579643
18,0,18,1000000,0.25,11,0.841,13.8155105579643
18,0,18,1000000,0.25,12,0.845125,13.8155105579643
18,0,18,1000000,0.25,13,0.817032,13.8155105579643
18,0,18,1000000,0.25,14,0.766974,13.8155105579643
18,0,18,1000000,0.25,15,0.713559,13.8155105579643
18,0,18,1000000,0.25,16,0.670487,13.8155105579643
18,0,18,1000000,0.25,17,0.643186,13.8155105579643
18,0,18,1000000,0.25,18,0.629998,13.8155105579643
18,0,18,1000000,0.25,19,0.627488,13.8155105579643
18,0,18,1000000,0.25,20,0.632013,13.8155105579643
18,0,18,1000000,0.35,-20,-0.635048,13.8155105579643
18,0,18,1000000,0.35,-19,-0.626512,13.8155105579643
18,0,18,1000000,0.35,-18,-0.623184,13.8155105579643
18,0,18,1000000,0.35,-17,-0.627747,13.8155105579643
18,0,18,1000000,0.35,-16,-0.643057,13.8155105579643
18,0,18,1000000,0.35,-15,-0.670786,13.8155105579643
18,0,18,1000000,0.35,-14,-0.709741,13.8155105579643
18,0,18,1000000,0.35,-13,-0.754459,13.8155105579643
18,0,18,1000000,0.35,-12,-0.792341,13.8155105579643
18,0,18,1000000,0.35,-11,-0.806666,13.8155105579643
