This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cd, ln(Reynolds#)
24,0,24,1000000,0.25,2,0.016668,13.8155105579643
24,0,24,1000000,0.25,3,0.017551,13.8155105579643
24,0,24,1000000,0.25,4,0.01888,13.8155105579643
24,0,24,1000000,0.25,5,0.020744,13.8155105579643
24,0,24,1000000,0.25,6,0.023286,13.8155105579643
24,0,24,1000000,0.25,7,0.026701,13.8155105579643
24,0,24,1000000,0.25,8,0.031276,13.8155105579643
24,0,24,1000000,0.25,9,0.037374,13.8155105579643
24,0,24,1000000,0.25,10,0.045414,13.8155105579643
24,0,24,1000000,0.25,11,0.055774,13.8155105579643
24,0,24,1000000,0.25,12,0.068416,13.8155105579643
24,0,24,1000000,0.25,13,0.083144,13.8155105579643
24,0,24,1000000,0.25,14,0.099599,13.8155105579643
24,0,24,1000000,0.25,15,0.117435,13.8155105579643
24,0,24,1000000,0.25,16,0.136387,13.8155105579643
24,0,24,1000000,0.25,17,0.156237,13.8155105579643
24,0,24,1000000,0.25,18,0.176799,13.8155105579643
24,0,24,1000000,0.25,19,0.19797,13.8155105579643
24,0,24,1000000,0.25,20,0.219538,13.8155105579643
24,0,24,1000000,0.35,-20,0.231003,13.8155105579643
24,0,24,1000000,0.35,-19,0.209418,13.8155105579643
24,0,24,1000000,0.35,-18,0.188277,13.8155105579643
24,0,24,1000000,0.35,-17,0.167669,13.8155105579643
24,0,24,1000000,0.35,-16,0.147763,13.8155105579643
24,0,24,1000000,0.35,-15,0.128665,13.8155105579643
24,0,24,1000000,0.35,-14,0.110534,13.8155105579643
24,0,24,1000000,0.35,-13,0.093554,13.8155105579643
24,0,24,1000000,0.35,-12,0.077972,13.8155105579643
24,0,24,1000000,0.35,-11,0.064098,13.8155105579643
24,0,24,1000000,0.35,-10,0.052263,13.8155105579643
24,0,24,1000000,0.35,-9,0.042682,13.8155105579643
24,0,24,1000000,0.35,-8,0.035276,13.8155105579643
24,0,24,1000000,0.35,-7,0.029713,13.8155105579643
24,0,24,1000000,0.35,-6,0.025595,13.8155105579643
24,0,24,1000000,0.35,-5,0.022577,13.8155105579643
24,0,24,1000000,0.35,-4,0.020397,13.8155105579643
24,0,24,1000000,0.35,-3,0.018865,13.8155105579643
24,0,24,1000000,0.35,-2,0.017857,13.8155105579643
24,0,24,1000000,0.35,-1,0.017288,13.8155105579643
24,0,24,1000000,0.35,0,0.017102,13.8155105579643
24,0,24,1000000,0.35,1,0.017284,13.8155105579643
24,0,24,1000000,0.35,2,0.017848,13.8155105579643
24,0,24,1000000,0.35,3,0.01885,13.8155105579643
24,0,24,1000000,0.35,4,0.020374,13.8155105579643
24,0,24,1000000,0.35,5,0.022546,13.8155105579643
24,0,24,1000000,0.35,6,0.025552,13.8155105579643
24,0,24,1000000,0.35,7,0.029653,13.8155105579643
24,0,24,1000000,0.35,8,0.03519,13.8155105579643
24,0,24,1000000,0.35,9,0.042565,13.8155105579643
24,0,24,1000000,0.35,10,0.0521,13.8155105579643
24,0,24,1000000,0.35,11,0.063879,13.8155105579643
24,0,24,1000000,0.35,12,0.07769,13.8155105579643
24,0,24,1000000,0.35,13,0.0932,13.8155105579643
24,0,24,1000000,0.35,14,0.110086,13.8155105579643
24,0,24,1000000,0.35,15,0.128122,13.8155105579643
24,0,24,1000000,0.35,16,0.147116,13.8155105579643
24,0,24,1000000,0.35,17,0.166921,13.8155105579643
24,0,24,1000000,0.35,18,0.187382,13.8155105579643
24,0,24,1000000,0.35,19,0.208403,13.8155105579643
24,0,24,1000000,0.35,20,0.229899,13.8155105579643
24,0,24,1000000,0.45,-20,0.246301,13.8155105579643
24,0,24,1000000,0.45,-19,0.22459,13.8155105579643
24,0,24,1000000,0.45,-18,0.203423,13.8155105579643
24,0,24,1000000,0.45,-17,0.182823,13.8155105579643
24,0,24,1000000,0.45,-16,0.162852,13.8155105579643
24,0,24,1000000,0.45,-15,0.143605,13.8155105579643
24,0,24,1000000,0.45,-14,0.125181,13.8155105579643
24,0,24,1000000,0.45,-13,0.107716,13.8155105579643
24,0,24,1000000,0.45,-12,0.091374,13.8155105579643
24,0,24,1000000,0.45,-11,0.076362,13.8155105579643
24,0,24,1000000,0.45,-10,0.062957,13.8155105579643
24,0,24,1000000,0.45,-9,0.051485,13.8155105579643
24,0,24,1000000,0.45,-8,0.042164,13.8155105579643
24,0,24,1000000,0.45,-7,0.03496,13.8155105579643
24,0,24,1000000,0.45,-6,0.029595,13.8155105579643
24,0,24,1000000,0.45,-5,0.025701,13.8155105579643
24,0,24,1000000,0.45,-4,0.022937,13.8155105579643
24,0,24,1000000,0.45,-3,0.021031,13.8155105579643
24,0,24,1000000,0.45,-2,0.019799,13.8155105579643
24,0,24,1000000,0.45,-1,0.019113,13.8155105579643
24,0,24,1000000,0.45,0,0.018892,13.8155105579643
24,0,24,1000000,0.45,1,0.019109,13.8155105579643
24,0,24,1000000,0.45,2,0.01979,13.8155105579643
24,0,24,1000000,0.45,3,0.021015,13.8155105579643
24,0,24,1000000,0.45,4,0.022913,13.8155105579643
24,0,24,1000000,0.45,5,0.025668,13.8155105579643
24,0,24,1000000,0.45,6,0.029547,13.8155105579643
24,0,24,1000000,0.45,7,0.034884,13.8155105579643
24,0,24,1000000,0.45,8,0.042047,13.8155105579643
24,0,24,1000000,0.45,9,0.051324,13.8155105579643
24,0,24,1000000,0.45,10,0.062756,13.8155105579643
24,0,24,1000000,0.45,11,0.076105,13.8155105579643
24,0,24,1000000,0.45,12,0.091066,13.8155105579643
24,0,24,1000000,0.45,13,0.107343,13.8155105579643
24,0,24,1000000,0.45,14,0.12472,13.8155105579643
24,0,24,1000000,0.45,15,0.143045,13.8155105579643
24,0,24,1000000,0.45,16,0.162195,13.8155105579643
24,0,24,1000000,0.45,17,0.182084,13.8155105579643
24,0,24,1000000,0.45,18,0.202573,13.8155105579643
24,0,24,1000000,0.45,19,0.223634,13.8155105579643
24,0,24,1000000,0.45,20,0.245161,13.8155105579643
24,0,24,1000000,0.55,-20,0.268793,13.8155105579643
24,0,24,1000000,0.55,-19,0.24653,13.8155105579643
24,0,24,1000000,0.55,-18,0.224936,13.8155105579643
24,0,24,1000000,0.55,-17,0.204035,13.8155105579643
24,0,24,1000000,0.55,-16,0.183792,13.8155105579643
24,0,24,1000000,0.55,-15,0.164217,13.8155105579643
24,0,24,1000000,0.55,-14,0.145373,13.8155105579643
24,0,24,1000000,0.55,-13,0.127364,13.8155105579643
24,0,24,1000000,0.55,-12,0.110285,13.8155105579643
24,0,24,1000000,0.55,-11,0.094262,13.8155105579643
24,0,24,1000000,0.55,-10,0.079468,13.8155105579643
24,0,24,1000000,0.55,-9,0.066094,13.8155105579643
24,0,24,1000000,0.55,-8,0.054434,13.8155105579643
24,0,24,1000000,0.55,-7,0.044754,13.8155105579643
24,0,24,1000000,0.55,-6,0.037165,13.8155105579643
24,0,24,1000000,0.55,-5,0.031535,13.8155105579643
24,0,24,1000000,0.55,-4,0.027552,13.8155105579643
24,0,24,1000000,0.55,-3,0.024864,13.8155105579643
24,0,24,1000000,0.55,-2,0.023169,13.8155105579643
24,0,24,1000000,0.55,-1,0.022246,13.8155105579643
24,0,24,1000000,0.55,0,0.021952,13.8155105579643
24,0,24,1000000,0.55,1,0.022241,13.8155105579643
24,0,24,1000000,0.55,2,0.023159,13.8155105579643
24,0,24,1000000,0.55,3,0.024847,13.8155105579643
24,0,24,1000000,0.55,4,0.027527,13.8155105579643
24,0,24,1000000,0.55,5,0.031492,13.8155105579643
24,0,24,1000000,0.55,6,0.037089,13.8155105579643
24,0,24,1000000,0.55,7,0.044628,13.8155105579643
24,0,24,1000000,0.55,8,0.054261,13.8155105579643
24,0,24,1000000,0.55,9,0.065877,13.8155105579643
24,0,24,1000000,0.55,10,0.079209,13.8155105579643
24,0,24,1000000,0.55,11,0.09395,13.8155105579643
24,0,24,1000000,0.55,12,0.109898,13.8155105579643
24,0,24,1000000,0.55,13,0.126893,13.8155105579643
24,0,24,1000000,0.55,14,0.144821,13.8155105579643
24,0,24,1000000,0.55,15,0.163566,13.8155105579643
24,0,24,1000000,0.55,16,0.18305,13.8155105579643
24,0,24,1000000,0.55,17,0.203211,13.8155105579643
24,0,24,1000000,0.55,18,0.223983,13.8155105579643
24,0,24,1000000,0.55,19,0.245385,13.8155105579643
24,0,24,1000000,0.55,20,0.267083,13.8155105579643
24,0,24,1000000,0.65,-20,0.301589,13.8155105579643
24,0,24,1000000,0.65,-19,0.279082,13.8155105579643
24,0,24,1000000,0.65,-18,0.257202,13.8155105579643
24,0,24,1000000,0.65,-17,0.236003,13.8155105579643
24,0,24,1000000,0.65,-16,0.215548,13.8155105579643
24,0,24,1000000,0.65,-15,0.195856,13.8155105579643
24,0,24,1000000,0.65,-14,0.176924,13.8155105579643
24,0,24,1000000,0.65,-13,0.158667,13.8155105579643
24,0,24,1000000,0.65,-12,0.141215,13.8155105579643
24,0,24,1000000,0.65,-11,0.124855,13.8155105579643
24,0,24,1000000,0.65,-10,0.109708,13.8155105579643
24,0,24,1000000,0.65,-9,0.095245,13.8155105579643
24,0,24,1000000,0.65,-8,0.081849,13.8155105579643
24,0,24,1000000,0.65,-7,0.06938,13.8155105579643
24,0,24,1000000,0.65,-6,0.058422,13.8155105579643
24,0,24,1000000,0.65,-5,0.04856,13.8155105579643
24,0,24,1000000,0.65,-4,0.040642,13.8155105579643
24,0,24,1000000,0.65,-3,0.03479,13.8155105579643
24,0,24,1000000,0.65,-2,0.031125,13.8155105579643
24,0,24,1000000,0.65,-1,0.029302,13.8155105579643
24,0,24,1000000,0.65,0,0.028766,13.8155105579643
24,0,24,1000000,0.65,1,0.0293,13.8155105579643
24,0,24,1000000,0.65,2,0.031125,13.8155105579643
24,0,24,1000000,0.65,3,0.034786,13.8155105579643
24,0,24,1000000,0.65,4,0.040612,13.8155105579643
24,0,24,1000000,0.65,5,0.048425,13.8155105579643
24,0,24,1000000,0.65,6,0.057998,13.8155105579643
24,0,24,1000000,0.65,7,0.069164,13.8155105579643
24,0,24,1000000,0.65,8,0.080929,13.8155105579643
24,0,24,1000000,0.65,9,0.094396,13.8155105579643
24,0,24,1000000,0.65,10,0.109411,13.8155105579643
24,0,24,1000000,0.65,11,0.124483,13.8155105579643
24,0,24,1000000,0.65,12,0.140639,13.8155105579643
24,0,24,1000000,0.65,13,0.157961,13.8155105579643
24,0,24,1000000,0.65,14,0.176148,13.8155105579643
24,0,24,1000000,0.65,15,0.19504,13.8155105579643
24,0,24,1000000,0.65,16,0.214654,13.8155105579643
24,0,24,1000000,0.65,17,0.235001,13.8155105579643
24,0,24,1000000,0.65,18,0.256091,13.8155105579643
24,0,24,1000000,0.65,19,0.277865,13.8155105579643
24,0,24,1000000,0.65,20,0.300282,13.8155105579643
24,0,24,1000000,0.7,-20,0.323178,13.8155105579643
24,0,24,1000000,0.7,-19,0.299711,13.8155105579643
24,0,24,1000000,0.7,-18,0.276946,13.8155105579643
24,0,24,1000000,0.7,-17,0.254918,13.8155105579643
24,0,24,1000000,0.7,-16,0.233693,13.8155105579643
24,0,24,1000000,0.7,-15,0.213318,13.8155105579643
24,0,24,1000000,0.7,-14,0.193844,13.8155105579643
24,0,24,1000000,0.7,-13,0.175311,13.8155105579643
24,0,24,1000000,0.7,-12,0.157749,13.8155105579643
24,0,24,1000000,0.7,-11,0.141215,13.8155105579643
24,0,24,1000000,0.7,-10,0.125714,13.8155105579643
24,0,24,1000000,0.7,-9,0.111404,13.8155105579643
24,0,24,1000000,0.7,-8,0.098459,13.8155105579643
24,0,24,1000000,0.7,-7,0.086593,13.8155105579643
24,0,24,1000000,0.7,-6,0.076569,13.8155105579643
24,0,24,1000000,0.7,-5,0.068699,13.8155105579643
24,0,24,1000000,0.7,-4,0.063345,13.8155105579643
24,0,24,1000000,0.7,-3,0.09294,13.8155105579643
24,0,24,1000000,0.7,-2,0.083574,13.8155105579643
24,0,24,1000000,0.7,-1,0.093088,13.8155105579643
24,0,24,1000000,0.7,0,0.09605,13.8155105579643
24,0,24,1000000,0.7,1,0.093064,13.8155105579643
24,0,24,1000000,0.7,2,0.082952,13.8155105579643
24,0,24,1000000,0.7,3,0.059586,13.8155105579643
24,0,24,1000000,0.7,4,0.063167,13.8155105579643
24,0,24,1000000,0.7,5,0.068629,13.8155105579643
24,0,24,1000000,0.7,6,0.075972,13.8155105579643
24,0,24,1000000,0.7,7,0.086298,13.8155105579643
24,0,24,1000000,0.7,8,0.097688,13.8155105579643
24,0,24,1000000,0.7,9,0.111157,13.8155105579643
24,0,24,1000000,0.7,10,0.125729,13.8155105579643
24,0,24,1000000,0.7,11,0.140664,13.8155105579643
24,0,24,1000000,0.7,12,0.157168,13.8155105579643
24,0,24,1000000,0.7,13,0.174639,13.8155105579643
24,0,24,1000000,0.7,14,0.193086,13.8155105579643
24,0,24,1000000,0.7,15,0.212452,13.8155105579643
24,0,24,1000000,0.7,16,0.232709,13.8155105579643
24,0,24,1000000,0.7,17,0.253831,13.8155105579643
24,0,24,1000000,0.7,18,0.27576,13.8155105579643
24,0,24,1000000,0.7,19,0.298432,13.8155105579643
24,0,24,1000000,0.7,20,0.321806,13.8155105579643
24,0,24,1000000,0.75,-20,0.351661,13.8155105579643
24,0,24,1000000,0.75,-19,0.326279,13.8155105579643
24,0,24,1000000,0.75,-18,0.301575,13.8155105579643
24,0,24,1000000,0.75,-17,0.277646,13.8155105579643
24,0,24,1000000,0.75,-16,0.254599,13.8155105579643
24,0,24,1000000,0.75,-15,0.23252,13.8155105579643
24,0,24,1000000,0.75,-14,0.211472,13.8155105579643
24,0,24,1000000,0.75,-13,0.191442,13.8155105579643
24,0,24,1000000,0.75,-12,0.172649,13.8155105579643
24,0,24,1000000,0.75,-11,0.156876,13.8155105579643
24,0,24,1000000,0.75,-10,0.144974,13.8155105579643
24,0,24,1000000,0.75,-9,0.136349,13.8155105579643
24,0,24,1000000,0.75,-8,0.130103,13.8155105579643
24,0,24,1000000,0.75,-7,0.125608,13.8155105579643
24,0,24,1000000,0.75,-6,0.122364,13.8155105579643
24,0,24,1000000,0.75,-5,0.120071,13.8155105579643
24,0,24,1000000,0.75,-4,0.122134,13.8155105579643
24,0,24,1000000,0.75,-3,0.129494,13.8155105579643
24,0,24,1000000,0.75,-2,0.136059,13.8155105579643
24,0,24,1000000,0.75,-1,0.140115,13.8155105579643
24,0,24,1000000,0.75,0,0.140966,13.8155105579643
24,0,24,1000000,0.75,1,0.140129,13.8155105579643
24,0,24,1000000,0.75,2,0.136041,13.8155105579643
24,0,24,1000000,0.75,3,0.129619,13.8155105579643
24,0,24,1000000,0.75,4,0.121955,13.8155105579643
24,0,24,1000000,0.75,5,0.119774,13.8155105579643
24,0,24,1000000,0.75,6,0.12192,13.8155105579643
24,0,24,1000000,0.75,7,0.125103,13.8155105579643
24,0,24,1000000,0.75,8,0.129591,13.8155105579643
24,0,24,1000000,0.75,9,0.135829,13.8155105579643
24,0,24,1000000,0.75,10,0.144428,13.8155105579643
24,0,24,1000000,0.75,11,0.156268,13.8155105579643
24,0,24,1000000,0.75,12,0.172026,13.8155105579643
24,0,24,1000000,0.75,13,0.190734,13.8155105579643
24,0,24,1000000,0.75,14,0.210637,13.8155105579643
24,0,24,1000000,0.75,15,0.231572,13.8155105579643
24,0,24,1000000,0.75,16,0.253532,13.8155105579643
24,0,24,1000000,0.75,17,0.27646,13.8155105579643
24,0,24,1000000,0.75,18,0.300269,13.8155105579643
24,0,24,1000000,0.75,19,0.32485,13.8155105579643
24,0,24,1000000,0.75,20,0.350101,13.8155105579643
24,0,24,1000000,0.8,-20,0.396879,13.8155105579643
24,0,24,1000000,0.8,-19,0.369744,13.8155105579643
24,0,24,1000000,0.8,-18,0.343385,13.8155105579643
24,0,24,1000000,0.8,-17,0.317957,13.8155105579643
24,0,24,1000000,0.8,-16,0.29389,13.8155105579643
24,0,24,1000000,0.8,-15,0.271793,13.8155105579643
24,0,24,1000000,0.8,-14,0.252165,13.8155105579643
24,0,24,1000000,0.8,-13,0.235235,13.8155105579643
24,0,24,1000000,0.8,-12,0.221008,13.8155105579643
24,0,24,1000000,0.8,-11,0.209289,13.8155105579643
24,0,24,1000000,0.8,-10,0.199741,13.8155105579643
24,0,24,1000000,0.8,-9,0.191934,13.8155105579643
24,0,24,1000000,0.8,-8,0.185546,13.8155105579643
24,0,24,1000000,0.8,-7,0.180321,13.8155105579643
24,0,24,1000000,0.8,-6,0.17607,13.8155105579643
24,0,24,1000000,0.8,-5,0.172667,13.8155105579643
24,0,24,1000000,0.8,-4,0.170009,13.8155105579643
24,0,24,1000000,0.8,-3,0.168003,13.8155105579643
24,0,24,1000000,0.8,-2,0.166617,13.8155105579643
24,0,24,1000000,0.8,-1,0.165786,13.8155105579643
24,0,24,1000000,0.8,0,0.165458,13.8155105579643
24,0,24,1000000,0.8,1,0.165632,13.8155105579643
24,0,24,1000000,0.8,2,0.166434,13.8155105579643
24,0,24,1000000,0.8,3,0.167751,13.8155105579643
24,0,24,1000000,0.8,4,0.169688,13.8155105579643
24,0,24,1000000,0.8,5,0.172272,13.8155105579643
24,0,24,1000000,0.8,6,0.175604,13.8155105579643
24,0,24,1000000,0.8,7,0.179803,13.8155105579643
24,0,24,1000000,0.8,8,0.185001,13.8155105579643
24,0,24,1000000,0.8,9,0.191358,13.8155105579643
24,0,24,1000000,0.8,10,0.199105,13.8155105579643
24,0,24,1000000,0.8,11,0.208584,13.8155105579643
24,0,24,1000000,0.8,12,0.220191,13.8155105579643
24,0,24,1000000,0.8,13,0.234284,13.8155105579643
24,0,24,1000000,0.8,14,0.251087,13.8155105579643
24,0,24,1000000,0.8,15,0.270596,13.8155105579643
24,0,24,1000000,0.8,16,0.292592,13.8155105579643
24,0,24,1000000,0.8,17,0.316555,13.8155105579643
24,0,24,1000000,0.8,18,0.341824,13.8155105579643
24,0,24,1000000,0.8,19,0.368019,13.8155105579643
24,0,24,1000000,0.8,20,0.395025,13.8155105579643
24,0,24,1000000,0.85,-20,0.487932,13.8155105579643
24,0,24,1000000,0.85,-19,0.457405,13.8155105579643
24,0,24,1000000,0.85,-18,0.427869,13.8155105579643
24,0,24,1000000,0.85,-17,0.399955,13.8155105579643
24,0,24,1000000,0.85,-16,0.374224,13.8155105579643
24,0,24,1000000,0.85,-15,0.351001,13.8155105579643
24,0,24,1000000,0.85,-14,0.330414,13.8155105579643
24,0,24,1000000,0.85,-13,0.312423,13.8155105579643
24,0,24,1000000,0.85,-12,0.2969,13.8155105579643
24,0,24,1000000,0.85,-11,0.283697,13.8155105579643
24,0,24,1000000,0.85,-10,0.272702,13.8155105579643
24,0,24,1000000,0.85,-9,0.263635,13.8155105579643
24,0,24,1000000,0.85,-8,0.256222,13.8155105579643
24,0,24,1000000,0.85,-7,0.250149,13.8155105579643
24,0,24,1000000,0.85,-6,0.245043,13.8155105579643
24,0,24,1000000,0.85,-5,0.240568,13.8155105579643
24,0,24,1000000,0.85,-4,0.236599,13.8155105579643
24,0,24,1000000,0.85,-3,0.233219,13.8155105579643
24,0,24,1000000,0.85,-2,0.230424,13.8155105579643
24,0,24,1000000,0.85,-1,0.228557,13.8155105579643
24,0,24,1000000,0.85,0,0.227953,13.8155105579643
24,0,24,1000000,0.85,1,0.228445,13.8155105579643
24,0,24,1000000,0.85,2,0.23048,13.8155105579643
24,0,24,1000000,0.85,3,0.233103,13.8155105579643
24,0,24,1000000,0.85,4,0.236306,13.8155105579643
24,0,24,1000000,0.85,5,0.24009,13.8155105579643
24,0,24,1000000,0.85,6,0.244397,13.8155105579643
24,0,24,1000000,0.85,7,0.249455,13.8155105579643
24,0,24,1000000,0.85,8,0.255508,13.8155105579643
24,0,24,1000000,0.85,9,0.262827,13.8155105579643
24,0,24,1000000,0.85,10,0.271747,13.8155105579643
24,0,24,1000000,0.85,11,0.282563,13.8155105579643
24,0,24,1000000,0.85,12,0.295545,13.8155105579643
24,0,24,1000000,0.85,13,0.310804,13.8155105579643
24,0,24,1000000,0.85,14,0.328535,13.8155105579643
24,0,24,1000000,0.85,15,0.348804,13.8155105579643
24,0,24,1000000,0.85,16,0.371654,13.8155105579643
24,0,24,1000000,0.85,17,0.397087,13.8155105579643
24,0,24,1000000,0.85,18,0.424662,13.8155105579643
24,0,24,1000000,0.85,19,0.453735,13.8155105579643
24,0,24,1000000,0.85,20,0.483844,13.8155105579643
24,0,24,1000000,0.9,-20,0.700246,13.8155105579643
24,0,24,1000000,0.9,-19,0.665775,13.8155105579643
24,0,24,1000000,0.9,-18,0.632722,13.8155105579643
24,0,24,1000000,0.9,-17,0.601276,13.8155105579643
24,0,24,1000000,0.9,-16,0.571539,13.8155105579643
24,0,24,1000000,0.9,-15,0.543459,13.8155105579643
24,0,24,1000000,0.9,-14,0.517103,13.8155105579643
24,0,24,1000000,0.9,-13,0.492564,13.8155105579643
24,0,24,1000000,0.9,-12,0.469734,13.8155105579643
24,0,24,1000000,0.9,-11,0.448649,13.8155105579643
24,0,24,1000000,0.9,-10,0.429386,13.8155105579643
24,0,24,1000000,0.9,-9,0.411917,13.8155105579643
24,0,24,1000000,0.9,-8,0.396305,13.8155105579643
24,0,24,1000000,0.9,-7,0.382584,13.8155105579643
24,0,24,1000000,0.9,-6,0.370764,13.8155105579643
24,0,24,1000000,0.9,-5,0.360871,13.8155105579643
24,0,24,1000000,0.9,-4,0.352892,13.8155105579643
24,0,24,1000000,0.9,-3,0.346803,13.8155105579643
24,0,24,1000000,0.9,-2,0.342568,13.8155105579643
24,0,24,1000000,0.9,-1,0.340107,13.8155105579643
24,0,24,1000000,0.9,0,0.339306,13.8155105579643
24,0,24,1000000,0.9,1,0.340109,13.8155105579643
24,0,24,1000000,0.9,2,0.342567,13.8155105579643
24,0,24,1000000,0.9,3,0.346793,13.8155105579643
24,0,24,1000000,0.9,4,0.352857,13.8155105579643
24,0,24,1000000,0.9,5,0.360803,13.8155105579643
24,0,24,1000000,0.9,6,0.37065,13.8155105579643
24,0,24,1000000,0.9,7,0.382398,13.8155105579643
24,0,24,1000000,0.9,8,0.396032,13.8155105579643
24,0,24,1000000,0.9,9,0.411526,13.8155105579643
24,0,24,1000000,0.9,10,0.428857,13.8155105579643
24,0,24,1000000,0.9,11,0.447958,13.8155105579643
24,0,24,1000000,0.9,12,0.468778,13.8155105579643
24,0,24,1000000,0.9,13,0.491348,13.8155105579643
24,0,24,1000000,0.9,14,0.515615,13.8155105579643
24,0,24,1000000,0.9,15,0.541502,13.8155105579643
24,0,24,1000000,0.9,16,0.568933,13.8155105579643
24,0,24,1000000,0.9,17,0.597965,13.8155105579643
24,0,24,1000000,0.9,18,0.628731,13.8155105579643
24,0,24,1000000,0.9,19,0.661048,13.8155105579643
24,0,24,1000000,0.9,20,0.694728,13.8155105579643
24,0,24,2000000,0.25,-20,0.222529,14.5086577385242
24,0,24,2000000,0.25,-19,0.200843,14.5086577385242
24,0,24,2000000,0.25,-18,0.179588,14.5086577385242
24,0,24,2000000,0.25,-17,0.158872,14.5086577385242
24,0,24,2000000,0.25,-16,0.138858,14.5086577385242
24,0,24,2000000,0.25,-15,0.119725,14.5086577385242
24,0,24,2000000,0.25,-14,0.101684,14.5086577385242
24,0,24,2000000,0.25,-13,0.08499,14.5086577385242
24,0,24,2000000,0.25,-12,0.069976,14.5086577385242
24,0,24,2000000,0.25,-11,0.057006,14.5086577385242
24,0,24,2000000,0.25,-10,0.046313,14.5086577385242
24,0,24,2000000,0.25,-9,0.037962,14.5086577385242
24,0,24,2000000,0.25,-8,0.031602,14.5086577385242
24,0,24,2000000,0.25,-7,0.026818,14.5086577385242
24,0,24,2000000,0.25,-6,0.023235,14.5086577385242
24,0,24,2000000,0.25,-5,0.020567,14.5086577385242
24,0,24,2000000,0.25,-4,0.018613,14.5086577385242
24,0,24,2000000,0.25,-3,0.017222,14.5086577385242
24,0,24,2000000,0.25,-2,0.016297,14.5086577385242
24,0,24,2000000,0.25,-1,0.01577,14.5086577385242
24,0,24,2000000,0.25,0,0.015598,14.5086577385242
24,0,24,2000000,0.25,1,0.015766,14.5086577385242
24,0,24,2000000,0.25,2,0.016287,14.5086577385242
24,0,24,2000000,0.25,3,0.017206,14.5086577385242
24,0,24,2000000,0.25,4,0.018589,14.5086577385242
24,0,24,2000000,0.25,5,0.020534,14.5086577385242
24,0,24,2000000,0.25,6,0.023187,14.5086577385242
24,0,24,2000000,0.25,7,0.026756,14.5086577385242
